id,label,size,metacluster,metaCLU,x,y,docs_speed_sym,top_terms
2191,Intratracheal * Intubation * Laryngoscope,137,18,#2882D6,-8994.740234,-867.19812,0.084120983,intratracheal|intubation|laryngoscope|laryngoscopy|intubation time|airway management|tracheal intubation|endotracheal intubation|direct laryngoscopy|video laryngoscope|video laryngoscopy|videolaryngoscope|intubation success|difficult airway
2192,Home Literacy * Early Literacy Curriculum * Emergent Literacy,151,1,#D64A28,1786.672607,-7397.51709,0.098302055,home literacy|early literacy curriculum|emergent literacy|early numeracy|medium numeracy|high numeracy|home literacy environment|low numeracy|literacy education|family literacy program|numeracy skill|print awareness|literacy environment|literacy development
2193,Ecec Advocacy * Curricular Inheritance * Pedagogical Inheritance,41,17,#28A3D6,5845.133301,4414.551758,0.1409921671018277,ecec advocacy|curricular inheritance|pedagogical inheritance|political resister|reciprocal mentorship|neoliberal world|ece student|neoliberal narrative|ontario college|universal truth|alternative narrative|critical space
2194,Educational Technology Trend * Pedagogic Recommendation,30,0,#D62828,-964.245911,-1870.063354,-0.08819133,educational technology trend|pedagogic recommendation|digital instructional resource|advanced educational technology|tpck framework|techno pedagogical paradigm|technological improvement|teaching expectation|teaching requirement|physical distance|professional reconstruction
2195,External Proof * Analytical Proof * Proof Scheme,11,11,#28D63F,-452.456329,-171.347748,-0.079970105,external proof|analytical proof|proof scheme|symbolic proof|empirical proof|geometric proof|advanced geometry|classical geometry|triangle vertex|axiomatic proof
2196,Teacher Education Continuum * Attitudinal Transformation,50,27,#D628AF,4460.147949,-2897.909668,0.1177981651376146,teacher education continuum|attitudinal transformation|multi world framework|positional map|social research methodology|newly qualified teacher|research world|social world|personal world|situational map|informal approach|pedagogic tool
2197,Macroscopic Level * Submicroscopic Level * Symbolic Level,80,22,#5528D6,1102.641846,-3900.344971,0.038343558,macroscopic level|submicroscopic level|symbolic level|atom|atomic ontology|interpretative orientation|ontological orientation|interpretative case study|metavisualization|concept network|chemical terminology|ion|molecule
2198,Pronoun Resolution * Female Character * Discourse Level Cue,44,8,#77D628,9874.003906,3012.595703,0.022675737,pronoun resolution|female character|discourse level cue|race representation|discourse cue|order of mention|pronoun interpretation|gender representation|male character|gender portrayal|intermediate proficiency|grammatical role
2199,Noticing Log * Analytical Scale * Nonexperimental Data,74,26,#D628D0,786.695007,-150.232086,0.1654473832301632,noticing log|analytical scale|nonexperimental data|sampling cost|baseline control|preschool numeracy|model checking|within study comparison|medium semester outcome|theory review|intact class|story friend|treatment condition
2200,State Funding Formulae * Nontraditional Funding,74,8,#77D628,3373.578125,4502.037598,0.071086262,state funding formulae|nontraditional funding|statewide funding|education fnance|statutory reporting|occupational technical|state of the state|state dollar|partnership report|funding priority|state education funding|charter schooling|state issue
2201,Proclus * Neoplatonism * Awe,45,18,#2882D6,-1644.518311,-2970.291504,-0.046403712,proclus|neoplatonism|awe|damascius|wonder|female literacy|women's education|male literacy|plotinus|female education|women education|siti walidah
2202,Lsp Facilitator * Lsp Workshop * Music Enhancement,56,18,#2882D6,-4337.284668,-2433.477051,0.3835860838537021,lsp facilitator|lsp workshop|music enhancement|co creational approach|intensive module|lego serious play|autistic writing|snorkeling|complex style|oral description|adventure based counseling|blog content|symbolic convergence
2203,Ostomy * Stoma * Stoma Care,45,6,#BAD628,-8201.53418,31.329939,-0.058333333,ostomy|stoma|stoma care|colostomy|ileostomy|ostomy care|urostomy|stoma patient|nursing satisfaction|surgical stoma|self rating depression|self rating anxiety
2204,Charter Authorizing * Authorizing Practice * Insurance Market,27,24,#9828D6,970.464355,-103.4645,0.050847458,charter authorizing|authorizing practice|insurance market|charter application|equity orientation|insurance development|principal agent|liability insurance|adverse selection|asymmetric information|moral hazard
2205,Beverage * Food Advertising * Promotional Character,135,16,#28C5D6,-2811.688477,-2551.674805,0.081736909,beverage|food advertising|promotional character|nutrient profile|television advertising|savory snack|sugar sweetened beverage|unhealthy food|milk drink|food marketing|beverage advertising|food industry|brand benefit|food category
2206,Advertising Curriculum * Advertising Industry,10,16,#28C5D6,-3028.19165,-2210.640137,-0.07176196,advertising curriculum|advertising industry|advertising student|advertising professional|native advertising|advertising educator|advertising education|sponsored content|pr education|advertiser
2207,Lvov Warsaw School * Ameliorative Analysis,94,21,#3328D6,3839.780762,4797.107422,-0.002195045,lvov warsaw school|ameliorative analysis|kazimierz twardowski|lvov|analytic philosophy of education|warsaw|poznan|r. s. peters|cracow|russian partition|vilnius|presentational speaking|kingdom of poland
2208,Internet Help * Interview Coaching * Ethnicity Trend,30,5,#D6D028,704.774414,7465.807129,-0.031195841,internet help|interview coaching|ethnicity trend|engineering fair|science fair|motion in mind|challenge based gamification|engineering career|research background|science fair project|nature of technology
2209,Community Responsive Leader * Cultural Medicine,56,9,#55D628,10645.79785,646.258667,-0.09890486,community responsive leader|cultural medicine|community responsive pedagogy|structured advisement|open interpretation|reductive narrative|hero teacher|advisement program|advisement practice|protective relationship|ethnic study|youth wellness|radiologic science
2210,Physical Self Concept * Authoritarian * Permissive,63,19,#2860D6,-1333.4823,-5799.291016,0.052836879,physical self concept|authoritarian|permissive|social self concept|authoritative|scientific attractiveness|verbal aggressiveness|emotional self concept|social attractiveness|neglectful|autocratic|democratic|family self concept
2211,Wireless Sensor * School Inspection * Cluster Head,96,5,#D6D028,-2993.948486,3181.877197,0.050041186,wireless sensor|school inspection|cluster head|apple technology|sensor node|wireless sensor network|inspection grade|ofsted|emergent narrative|sensor network|pre service development|learning backlog|multi grade teaching
2212,Epistemic Unlearning * Indigenous Library,94,17,#28A3D6,6029.780273,4656.015137,0.266358025,epistemic unlearning|indigenous library|assimilationist legacy|heritage language pedagogy|indigenous librarianship|indigenous instructor|parent advocacy|individual advocacy|epistemological error|memory institution|parent resource|special education procedure|ecological contexts
2213,Matrix OF Resistance * Parking Demand * Parking Management,54,0,#D62828,-2500.970215,2432.588135,-0.145135047,matrix of resistance|parking demand|parking management|anti immigrant climate|border patrol|resistance effort|parking supply|parking space|reciprocal adaptation|centralized access|structural fit|lactation room
2214,Advocacy Presentation * Conceptual Plan * Online ESL,71,4,#D6AF28,-2309.698975,1578.819458,-0.020658489,advocacy presentation|conceptual plan|online ESL|ios smartphone|infographic design|static infographic|learning management system|gagne's events|visual hierarchy|visual rule|effectiveness index|infographic|blackboard
2215,Organizational Acumen * Work Readiness Scale * Work Readiness,42,3,#D68D28,-163.177536,-1849.4823,-0.061111111,organizational acumen|work readiness scale|work readiness|interpersonal capability|social intelligence|business ingenuity|job fitness|architectural technique|work competence|health graduates|industrial work practice|verbal expression
2216,Industry Tour * Mbse * Pre Experience Survey,55,3,#D68D28,1570.84082,5701.932617,0.012777404,industry tour|mbse|pre experience survey|post experience survey|pre program survey|sysml|reu site|post program survey|model based systems engineering|hypersonic|systems engineering|systems modeling language
2217,Hydrodynamic Interaction * Hydrodynamic Performance,85,20,#283FD6,-5460.70166,8466.017578,0.1592065106815869,hydrodynamic interaction|hydrodynamic performance|immersed boundary|fish schooling|fish school|immersed boundary method|side by side|thrust|staggered formation|pressure field|vortex topology|lateral spacing|manta ray
2218,Lunyu * Free Embroidery * Low Level Light Therapy,55,25,#BA28D6,-13220.3418,-5285.803711,0.014771997,lunyu|free embroidery|low level light therapy|ecological humanism|ansiedade|confucian concept|ear acupuncture|needle|embroidery technique|virtuosity|saude mental|thread
2219,Malocclusion * Orthodontic Treatment * Overjet,180,4,#D6AF28,-12474.54883,3737.289551,0.077630235,malocclusion|orthodontic treatment|overjet|orthodontic|tooth movement technique|intermolar width|cephalometry|molar|overbite|mandible|angle class ii|orthodontic appliance|interpremolar width|tooth|odontometry
2220,Model Confidentiality * Model Stealing * Libguides,56,23,#7728D6,3531.987549,6398.540039,0.019438445,model confidentiality|model stealing|libguides|subject guide|guide structure|exposure model|training dataset|e library|research guide|videoconferencing class|testing dataset|sis|public archive
2221,Transportation Worker * Postsecondary College,39,3,#D68D28,6271.353027,-89.36866,0.2134703196347032,transportation worker|postsecondary college|corrections officer|employer relation|clerical staff|social service worker|college sector|collective agreement|social dialog|technical dialog|hidden markov model|aesthetic dialog
2222,Stable Exchange * Affective Exchange * Self Disclosure,79,13,#28D682,5175.78125,2293.212891,-0.058005327,stable exchange|affective exchange|self disclosure|human autonomy|social penetration|orientation stage|free will|exploratory exchange|classical author|contemporary author|ptk principle|social penetration theory|substantive dimension
2223,Deleuze * Guattari * Non Linear Transition,74,12,#28D660,2351.291016,3948.874023,0.00913242,deleuze|guattari|non linear transition|fluid transition|continuous transition|rhizome|being and becoming|deleuze and guattari|gilles deleuze|philosophy of difference|dynamic transition|assemblage|felix guattari
2224,Pedagogical Disposition * Theater Semiotic * Ethic OF Dialog,123,17,#28A3D6,4578.621582,-2343.814453,0.053437406,pedagogical disposition|theater semiotic|ethic of dialog|internal good|theater pedagogy|pedagogical ethos|energy learning|playbuilding|scene development|drama education|dialogic exploration|applied theater|theater education|teacher ethos
2225,Gran Chaco * Pragmatic Discursive Features * Motherese,66,7,#98D628,-731.295105,-2519.105957,-0.038351094,gran chaco|pragmatic discursive features|motherese|wichi language|maternal speech|observational system|complex morphology|self access library|lexical features|writing center staff|model essay|syntactic features|singleton infant
2226,Opportunistic Teaching * Affective Impact * Relational Impact,44,2,#D66B28,-1143.745972,6285.638184,-0.054189435,opportunistic teaching|affective impact|relational impact|cognitive impact|cognitive progress|physical impact|holistic interpretation|social impact|social progress|economic progress|emotional impact|economic impact
2227,Social Justice Imperative * Linguistic Contradiction,52,29,#D6286B,6040.215332,1180.910522,-0.011139059,social justice imperative|linguistic contradiction|place and power|democratic south africa|discourse of human right|education economy|epistemic disobedience|gendered violence|political implication|human rights violation|radical futurity|political affect
2228,Creative Harmony * Diversifying Text * Pedagogical Attunement,61,13,#28D682,3789.091064,4119.500488,-0.187873612,creative harmony|diversifying text|pedagogical attunement|daoist philosophy|sensual energy|personal cultivation|aesthetic modes|modes of knowing|creative energy|western conception|intellectual energy|dabrowski|emotional energy
2229,Social Justice Effort * Emotional Quality * Rational Basis,47,29,#D6286B,146.27417,-5686.566895,-0.201498751,social justice effort|emotional quality|rational basis|volitional quality|quality teaching model|empathic connection|cognitive quality|moral quality|intellectual quality|quality teaching round|ideological quality|political quality
2230,Anak Usia * Anak Usia Dini * Pengurangan,99,16,#28C5D6,2168.807861,-6342.666016,-0.079281184,anak usia|anak usia dini|pengurangan|kemampuan mengenal|kemampuan membaca|motorik halus|afektif|kognitif|penjumlahan|pembagian|perkalian|motorik kasar|bahasa arab|kelompok b
2231,Behavior Change Technique * Behavior Change Wheel,92,0,#D62828,-618.37616,-1445.857544,0.1146336191368254,behavior change technique|behavior change wheel|intervention function|reflective motivation|physical opportunity|psychological capability|automatic motivation|theoretical domains framework|com b model|belief about consequence|belief about capability|natural consequence|enablement
2232,Untrained Response * Femmephobia * Disney Princess,35,2,#D66B28,4401.990234,9005.581055,0.071798668,untrained response|femmephobia|disney princess|matrix training|pretend play|hegemonic gender|ecec environment|feminist ethnography|trained response|recombinative generalization|play skill|gender hierarchy
2233,Market Purpose * Political Field * Capitalist Globalization,37,2,#D66B28,5025.709961,2485.926514,-0.141465915,market purpose|political field|capitalist globalization|social field|psychomotor field|economic field|interpellation|cognitive field|foucauldian power|affective field|capitalist market|cultural field
2234,Racial Unspeakability * Sending Country * Internal Heterogeneity,85,8,#77D628,7349.306641,3401.135254,0.049951028,racial unspeakability|sending country|internal heterogeneity|receiving country|global imaginary|intellectual migration|migration causes|affective relation|educational migration|affect theory|labor migration|highly skilled migrant|function material
2235,Quantitative Transfer * Transfer Aspiration * Timeline Approach,43,2,#D66B28,1237.807373,8059.378418,0.1180400890868596,quantitative transfer|transfer aspiration|timeline approach|inter provincial difference|methodological sophistication|transfer outcome|data linkage|place attachment|transfer advisor|postsecondary aspiration|place identity|pipetting
2236,Affective Attitude * Cognitive Attitude,26,8,#77D628,5242.72998,7108.262695,-0.06372549,affective attitude|cognitive attitude|inclusive education scale|intervention coherence|maties|divine word college|multidimensional attitude|ethicality|behavioral attitude|conative attitude|antecedent behavior
2237,Test Engine * Formula Concept * Open Database,59,5,#D6D028,964.572205,3753.383789,0,test engine|formula concept|open database|interactive category|cohesive category|mathematical work|computer algebra system|affective category|mathematical working space|maxima|wikidata|exercise question|semiotic dimension
2238,Vocational Course Teacher * Entrance Age,57,8,#77D628,7819.406738,3729.500488,0.025125628,vocational course teacher|entrance age|psychomotor characteristic|continuing student|budgetary pressure|repetition experience|overage|narrated drawing|cognitive characteristic|people's health|vocational practice|dropout pattern|enrollment pattern
2239,Multi Modal University * Post Secondary Strategy,67,7,#98D628,5105.975586,-1366.048096,0.1577608142493638,multi modal university|post secondary strategy|kwantlen polytechnic|de colonization|rapid adjustment|teaching focused institution|continuous operation|pedagogical priority|technological shift|faculty autonomy|normative shift|dominant cultural group|affective coding
2240,Rain Fed Crop * Vegetation Conversion * Water Constraint,178,12,#28D660,-7604.391113,7529.003906,0.1571428571428571,rain fed crop|vegetation conversion|water constraint|water surplus|irrigated crop|vegetation restoration|water deficit|gross primary productivity|rainwater harvesting|water management|water supply|water sustainability|grassland|water resource|water scarcity
2241,Stimulus Appraisal Theory * Stimulus Appraisal,63,5,#D6D028,156.892014,9486.188477,-0.118911175,stimulus appraisal theory|stimulus appraisal|attitude motivation test battery|sex influence|stamp test|criterion based sampling|repertory grid|valid instrument|pleasantness|reliable instrument|on ground course|integrative motivation|construct indicator
2242,Onto Semiotic Complexity * Epistemic Strata,94,30,#D6284A,2608.737549,-2224.429199,-0.073072497,onto semiotic complexity|epistemic strata|semiotic cognitive fact|grounded decision|didactic suitability|formal meaning|onto semiotic approach|semiotic conflict|ontosemiotic approach|interactional criteria|didactic interest|epistemic suitability|ecological criteria
2243,Dynamic Frame * Categorical Change,56,23,#7728D6,2717.629395,2594.364502,0.021484375,dynamic frame|categorical change|classical quantum transition|quantum logic|successive theory|frame representation|conceptual trajectory|representational level|discipline based education|analytical instrument|discipline based education research|dber|conference talk
2244,Examination Activity * Interactive Virtual Environment,62,11,#28D63F,977.647827,-1267.56543,-0.042168675,examination activity|interactive virtual environment|e assessment platform|technical university berlin|test interface|staff requirement|electronic assessment|economical factor|technical anxiety|cheating possibility|test setting|fair grading|microlearning video
2245,Agentic Element * Recursive Relation * Teachers' Resistance,33,13,#28D682,4516.753906,1443.379272,0.2393092105263158,agentic element|recursive relation|teachers' resistance|pedagogical adoption|critical theoretical framework|overt instruction|future imaginary|techno solutionism|transformed practice|developing asia|critical framing|situated practice
2246,Guided Viewing * Professional Learning Journey,45,11,#28D63F,538.328613,5522.745605,-0.003810976,guided viewing|professional learning journey|collaborative enquiry|learning round|online wil|collaborative professional learning|in situ|pandemic age|transitioning out|mentor presence|safety threat|latent safety
2247,Social Factor * Political Factor * School Factor,90,27,#D628AF,4536.525879,-586.200806,0.075516224,social factor|political factor|school factor|student factor|individual factor|family factor|legal factor|cognitive factor|economic factor|linguistic factor|interpersonal factor|cultural factor|community factor
2248,Open Access Culture * Decorative Image * Knowledge Equity,79,0,#D62828,-1180.706055,250.879501,0.1036866359447004,open access culture|decorative image|knowledge equity|publication access|affective feedback|open publishing|alternate assessment|bipoc faculty|multimedia study|metacognitive feedback|design concern|instruction librarian|asynchronous module
2249,Economic Developer * Legislative Funding * Sponsored Program,55,21,#3328D6,8392.543945,257.09906,0.026607539,economic developer|legislative funding|sponsored program|external award|research mission|systemic epistemology|scientific mediation|scientific tourism|responsible tourism|service mission|teaching mission|repetitive function
2250,Invictus * Handholding * Anticolonial Work,51,2,#D66B28,7171.117188,1412.991089,0.071959459,invictus|handholding|anticolonial work|ethic of care|artmaking space|feminist work|affective governmentality|feminist ethic|radical dialog|pedagogy of listening|ethic of critique|affective solidarity
2251,Affective Imagining * Family Day Care Educator * Family Day Care,20,17,#28A3D6,4102.641113,3991.733154,-0.101019913,affective imagining|family day care educator|family day care|center program|collective imagining|fdc educator|business difficulty|virtual landscape|center based childcare|multimodalitie|childcare setting
2253,Cognitive CQ * Metacognitive CQ * Cultural Intelligence,39,8,#77D628,12195.70606,-5751.258789,-0.047381546,cognitive cq|metacognitive cq|cultural intelligence|motivational cq|behavioral cq|cognitive subscale|cq domain|motivation cq|motivational intelligence|behavioral intelligence|metacognitive intelligence|behavioral subscale
2254,Affective Intuition * Holistic Intuition * Inferential Intuition,26,30,#D6284A,-233.66597,-1675.260132,-0.061320755,affective intuition|holistic intuition|inferential intuition|system 1|system 2|stereotyped language|solvable task|children's communication checklist|unsolvable task|inappropriate initiation|context use
2255,Afro Hispanic Literature * Spanish Speaking Writer,65,22,#5528D6,-1448.252197,-6208.291016,0.061108234,afro hispanic literature|spanish speaking writer|spanish language instruction|introductory literature|external exclusion|authority attitude|managing perception|spanish speaking community|african descent|canonical literature|antiracist teaching|second language classroom|intermediate Spanish
2256,Talis Study * Mechanistic Arrow * Transformed Course,34,18,#2882D6,-3231.545898,-2074.262695,-0.008752735,talis study|mechanistic arrow|transformed course|cognitive involvement|arrow pushing|formative profile|affective involvement|formative element|behavioral involvement|structured test|experimental design skill|emotional involvement
2257,Green Action * Cree Identity * Postdigitality,71,13,#28D682,3811.108398,412.42572,-0.156716418,green action|cree identity|postdigitality|small culture|indigenizing mathematics|treaty 6|national election|transformative learning|curricular outcome|university of maryland|disorienting dilemma|global classroom|meaning perspective
2258,Dime Map * Interactive Concept Map * Pdf Textbook,16,26,#D628D0,5284.66748,-3535.308105,-0.011872456,dime map|interactive concept map|pdf textbook|affective learning|cognitive learning|behavioral learning|knowledge connection|content execution|psychomotor learning|content platform
2259,Komalsingh Rambaree * Social Work And Criminology * Gavle,33,23,#7728D6,450.094147,6573.265625,0.008333333,komalsingh rambaree|social work and criminology|gavle|university of gavle|department of social work and criminology|university of ga¤vle|ga¤vle|socio affective scenario|affective map|socio affective profile|university of g and auml|social map
2260,Static Background * Public Phase * Biometric Signal,46,13,#28D682,3332.171387,-125.444771,0.09125,static background|public phase|biometric signal|out of classroom collaboration|behavioral signal|cognitive attention|asynchronous activity|holistic experience|justice topic|directed reading|synchronous activity|free online platform
2261,Intrapersonal Insight * Participatory Class,20,8,#77D628,2319.899414,606.92041,-0.217200251,intrapersonal insight|participatory class|contextualized evaluation|teaching attributes|best teaching practice|collaborative class|cognitive objective|digital tablet|content updating|gradualness|affective objective
2262,Diglossia * Spoken Arabic * Standard Arabic,48,17,#28A3D6,4673.950195,-3679.199463,0.013780432,diglossia|spoken arabic|standard arabic|lexical distance|modern standard arabic|identical word|colloquial arabic|arabic diglossia|l2 arabic|language functionality|phonological distance|unique word
2263,Affective Pedagogical Goal * Elite Independent School,30,21,#3328D6,4774.807129,-4223.969238,-0.031476998,affective pedagogical goal|elite independent school|dominant mathematics|specialized discourses|real world concern|social justice mathematics|critical mathematics|vocational mathematics|historically marginalized group|critical mathematics education|student affect
2264,Domestic Reference * International Teaching Assistant,58,11,#28D63F,-1025.370605,-2664.85498,-0.058212058,domestic reference|international teaching assistant|ita educator|in depth interviewing|international reference|foundational issue|drama based pedagogy|transparent performance|graduate classroom|ita training|mix method research|subjective pedagogy|question answer sequence
2265,Social Perspective * Cognitive Perspective,30,2,#D66B28,5665.388672,1188.672852,0.1014897579143389,social perspective|cognitive perspective|social perspective taking|critical stylistic|word generation|sociocognitive skill|psychological perspective|economic perspective|political perspective|affective perspective|negating
2266,Software Reasoner * Control Flow Statement,34,2,#D66B28,-1832.49939,3863.896729,0.1008704557091653,software reasoner|control flow statement|racial misinformation|mediated contact|racial hoax|ethnic prejudice|explanatory feedback|affective prejudice|cognitive prejudice|empathy enhancing|blatant prejudice|subtle prejudice
2267,Angry Faces * Happy Faces * Neutral Faces,46,18,#2882D6,-5463.866211,-2619.449707,-0.033578174,angry faces|happy faces|neutral faces|functional value|paired preference|sad faces|conditional value|child faces|emotional value|fearful faces|value based adoption|visual preference
2268,Latent Sem * Longitudinal Role * Slope Concept,90,0,#D62828,-1622.912231,-4776.598633,-0.024479804,latent sem|longitudinal role|slope concept|algebraic ratio|geometric ratio|theoretical linkage|slope|trigonometric conception|latent growth|intercept|behavior indicator|latent class|motivational context
2269,Speaker Responsibility * Stylistic Unit * Non Verbal Tool,78,21,#3328D6,1441.342651,-7069.108398,0.1105379513633014,speaker responsibility|stylistic unit|non verbal tool|security task|independent production|physical readiness|grammatical unit|high risk condition|psychological readiness|fake information|cognitive readiness|emotional readiness|theoretical readiness
2270,Baby Massage * Bayley Scale * Infant Development,74,19,#2860D6,-4573.48584,-6462.460938,0.1001344086021505,baby massage|bayley scale|infant development|mother infant interaction|infant growth|toddler development|cognitive scale|postpartum mother|baby blue|infant massage|baby development|baby growth|motor scale
2271,Associative Field * Associative Experiment,169,21,#3328D6,3011.118896,-6165.61377,-0.008368201,associative field|associative experiment|linguistic consciousness|associative dictionary|semantic gestalt|associative verbal network|linguistic personality|free associative experiment|stimulus word|linguistic picture|psycholinguistic meaning|language consciousness|affective semester|peripheral zone
2272,Difficulty Describing * Alexithymia * Difficulty Identifying,14,21,#3328D6,-5151.695801,-3905.91748,0.012154233,difficulty describing|alexithymia|difficulty identifying|externally oriented thinking|toronto alexithymia scale|affective symptom|tas 20|alexithymia scale|toronto alexithymia|difficulty identifying feeling
2273,Numeracy Focus * Sdlmi * Metacognition Activity,83,24,#9828D6,-3004.575439,-6735.255371,0.03087886,numeracy focus|sdlmi|metacognition activity|self determined learning|numeracy understanding|scalable option|heutagogy|numeracy capability|gsc app|goal setting challenge|cybergogy|nonlinear learning|cognitive theme
2274,Behavioral Confidence * Multi Theory Model,19,8,#77D628,5755.632812,3633.042725,0.1118493909191583,behavioral confidence|multi theory model|emotional transformation|participatory dialog|physical transformation|mtm|biological transformation|psychological transformation|psychosocial transformation|cognitive transformation|sustenance
2275,Experimental Estimates * Causal Prediction,51,8,#77D628,13334.64746,-6279.523926,0.1001540832049306,experimental estimates|causal prediction|early math intervention|genetic continuity|postsecondary diploma|school age language|teach for america|early mathematical skill|teach first new zealand|teach for all|longitudinal follow up|heterotypic continuity
2276,Collaborative Researcher * International Publication,16,26,#D628D0,196.035538,4640.547363,-0.043,collaborative researcher|international publication|convergence axis|female academician|male academician|organizational origin|individual scientist|professional illness|domestic publication|national publication
2277,Steam Maker * Discipline Representation * Assessing Progress,24,18,#2882D6,2210.592041,5274.104492,0.1255500550055005,steam maker|discipline representation|assessing progress|student articulation|progress reporting|reflective session|depth of knowledge|all through school|work sample|ats|steam program
2278,Affiliative Humour * Reframe * Aggressive Humour,81,21,#3328D6,5837.632324,-4812.662109,-0.064189189,affiliative humour|reframe|aggressive humour|self defeating humour|e moderator|interactive telecommunication|syllable designer|blended group|humour|humour style|danish folk school|bame learner|fusion of horizon
2279,Visionary Planner * Systems Designer * Empowering Leader,42,4,#D6AF28,4817.481445,392.029877,-0.016815134,visionary planner|systems designer|empowering leader|connected learner|technology leadership|equity advocate|iste standard|vision formulation|mission formulation|internal coaching|vision dimension|external coaching
2280,Unsociability * Social Withdrawal * Shyness,56,0,#D62828,-865.052368,140.33725,0.013972056,unsociability|social withdrawal|shyness|developing friendship|social avoidance|quiet child|anxious child|shy child|hikikomori|social withdrawal subtype|aloneliness|early adolescence|peer exclusion
2281,Swayam Examination * Residential Locality * Subject Branch,46,11,#28D63F,12.910902,-1638.29895,0.072039072,swayam examination|residential locality|subject branch|approach bias|cognitive bias|status quo bias|cognitive bias modification|debiasing intervention|approach tendency|certificate course|approach avoidance task|final certificate
2282,Gel Electrophoresis * Protein Purification * Sds Page,123,20,#283FD6,-6659.540527,2931.011963,0.075993092,gel electrophoresis|protein purification|sds page|bioinformatic|molecular biology course|pcr|nanopore sequencing|polymerase chain reaction|genetic vector|dna barcoding|green fluorescent protein|affinity chromatography|electrophoresis|recombinant dna
2283,Sociorelativism * Politicorelativism * Econorelativism,71,1,#D64A28,7963.382324,-1468.42334,0.1162136832239925,sociorelativism|politicorelativism|econorelativism|identity safety cue|instructor category|identity safety|stereotype threat|social identity threat|women instructor|instructor gender|self affirmation|instructor impression|diverse identity
2284,Community Health Observatory * Sanitary Territory,21,30,#D6284A,-6164.609375,5376.847168,-0.016004742,community health observatory|sanitary territory|health biotechnology|health entrepreneurship|emerging paradigm|medical surgical nursing|health innovation|environmental health|federal nursing council|transformative approach|nursing protagonism
2285,Letter Addition * Letter Recognition * Letter Omission,108,1,#D64A28,3630.619873,-10706.92383,-0.048543689,letter addition|letter recognition|letter omission|language criteria|early grade mathematics assessment|early reading|consonant letter|vowel letter|give n task|content criteria|caregiver income|egma|letter arrangement|letter substitution
2287,Expository Intervention * Language Related Learning Disability,52,15,#28D6C5,1008.701172,-7950.460938,0.3114119922630561,expository intervention|language related learning disability|note quantity|pictography|collaborative note taking|note quality|laptop note taking|notetaking|longhand note taking|telepractice|note taking style|oral reports
2288,Commonality Experience * Embodied Hermeneutic,30,4,#D6AF28,4363.871582,9839.251953,0.1034013605442176,commonality experience|embodied hermeneutic|learning reciprocity|shifting boundary|body map|physical prerequisite|intersubjective relation|mentor relationship|milieus|liminality|varied learning
2289,Evaluate Level * Understand Level * Analyze Level,72,23,#7728D6,3131.948486,-6785.697754,0.052285192,evaluate level|understand level|analyze level|external script|remember level|create level|apply level|virtual manipulative|device student ratio|sixth grade class|discourse status|system of least prompt|personal digital ecosystems
2290,Western Separatist * Cosmological Understanding,65,14,#28D6A3,5097.429688,4315.836914,-0.040616967,western separatist|cosmological understanding|euro american script|african way|african epistemology|africanisation|african knowledge|african character|african narrative|african university|colonial higher education|economic aspiration|decolonisation
2291,Alif * Sister Missionary * Lay Volunteer,25,7,#98D628,5.392809,1574.993774,0.01431127,alif|sister missionary|lay volunteer|overseas volunteering|waw|ya|palop|portuguese speaking african country|convent|nun|al hazf
2292,Journalism Education * Election Environment * Student Reporter,126,23,#7728D6,279.078644,-1018.7901,0.1644444444444444,journalism education|election environment|student reporter|journalism student|political reporting|talanoa journalism|journalism curriculum|journalism school|journalism model|journalism|scholastic journalism|federal election|journalism educator|media student
2293,Student Centric Instruction * Global Economic Model,43,30,#D6284A,7927.900391,-1335.210571,0.037037037,student centric instruction|global economic model|political adjustment|responsible selection|teaching cabinet|out of class task|project case study|project driven teaching|economic adjustment|theoretical component|offline instruction|in class task
2295,Black Marxist * Educational Progressive,30,13,#28D682,841.951355,-5288.48291,0.274914089,black marxist|educational progressive|neoliberal school choice|sociohistorical analysis|collective farm|class oppression|gender oppression|race oppression|collectivization|racial oppression|tourism discourse
2297,Indigenous Knowledge Research * Knowledge Pathing,18,14,#28D6A3,3991.501221,4802.469727,-0.00886918,indigenous knowledge research|knowledge pathing|afro sensed perspective|cross beneficiation|inter )disciplinarity|multi disciplinarity|trans disciplinarity|indigenous science|indigenous knowledge systems|research specialist|local indigenous community
2298,Interaction Confidence * Interaction Engagement,46,8,#77D628,13186.09766,-6213.846191,-0.085864486,interaction confidence|interaction engagement|interaction enjoyment|interaction attentiveness|intercultural sensitivity scale|intercultural sensitivity|xenophobia scale|inter college collaboration|respect for cultural difference|english center|corporate affair|xenophobia
2299,IN Class * After Class * Pre Class,17,15,#28D6C5,5537.861816,-1700.137695,0.1353806228373702,in class|after class|pre class|before class|post class|during class|competition certificate|post course|pre course|job course|temporal condition
2300,Pre Class Activity * Multi Dimensional Behavior,86,13,#28D682,1142.401245,1021.650146,0.1556642216788916,pre class activity|multi dimensional behavior|aggregated information|flipped learning|flipped classroom strategy|national preparatory school|flipped group|institution standard|online student engagement|out of class activity|rn to bsn student|non flipped group|online teaching competency
2301,Before Class Stage * After Class Stage * IN Class Stage,28,8,#77D628,5306.032227,218.249664,0.044030483,before class stage|after class stage|in class stage|arabic debate|secondary education reform|education composition|college systems|application domain|institutional diversification|research issue|national debate
